Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
125931,-0.911432,0.518353,2.660667,1.102011,0.003563,1.06517,-0.26002,0.437652,0.550468,-0.598801,-1.497103,0.835164,1.290561,-1.17533,-0.769711,-0.613194,0.094676,0.15491,0.991905,0.372658,-0.055726,0.260801,-0.300545,0.697933,0.596232,-0.386558,0.399178,0.166575,20,0
167683,-1.59229,1.511862,-1.410847,-1.175748,2.867225,3.524474,0.495902,1.614884,-1.271709,-1.257424,-0.754626,0.138662,-0.534703,1.164244,-0.75892,-0.284964,-0.170883,-0.526737,-0.826569,-0.379965,0.100349,-0.083137,-0.474007,0.695183,1.35611,-0.486276,-0.350054,-0.118218,42.91,0
83250,-1.87297,1.273956,0.967851,-0.088528,0.021693,-0.431528,0.645231,-0.047197,0.897864,0.903557,-1.20213,-0.205231,-0.366756,-0.547866,-0.228974,-0.353569,-0.196184,-0.420396,0.529166,0.275381,-0.413379,-0.406301,-0.129486,-0.100797,0.17166,0.216207,-0.013912,-0.165875,19.22,0
50708,0.563009,-1.660546,0.748628,0.512923,-1.21888,1.169352,-0.817626,0.279683,-0.791546,0.740514,0.611872,0.852634,1.513763,-0.242678,0.947062,-0.550504,-0.838369,2.21588,-1.480398,0.266064,0.138173,0.175071,-0.391472,-0.80264,0.160153,-0.21363,0.052324,0.089606,360.24,0
67230,-0.77765,0.512441,1.741119,-1.28616,-0.36082,-0.87116,0.551763,0.127111,-0.169172,-0.563524,1.248302,0.248994,-0.977689,0.336688,-0.108319,0.783111,-0.803074,0.204279,-0.476921,0.084797,0.00152,-0.114567,0.054097,0.540872,-0.410732,0.690621,0.233099,0.168705,41.61,0
41998,-1.008556,0.785288,0.822145,0.556804,-0.343647,-0.696063,0.935986,0.242721,-1.539006,-0.452563,1.571959,1.209951,0.776115,0.855584,0.266493,-0.215116,0.07311,-0.14968,1.417036,0.38727,-0.069276,-0.667933,0.365972,0.53798,-0.332389,0.201211,-0.102983,0.024127,139.95,0
126214,1.609879,-0.972501,-1.261491,0.015557,-0.095626,0.103412,0.012431,0.010541,0.820518,-0.161235,0.462693,1.139362,0.130837,0.29641,-0.388089,0.289413,-0.759162,-0.067803,0.788966,0.274313,-0.340099,-1.402576,0.261423,0.147559,-0.546557,-0.550702,-0.06182,-0.012242,221.91,0
45403,-0.647633,-0.120437,1.913866,-0.186138,-0.507135,1.109193,0.047092,0.399997,-1.43947,0.225851,1.123497,0.821993,0.634681,-0.188525,-0.185538,-1.98172,0.226859,1.172837,-1.39373,-0.270832,0.043273,0.609068,0.109015,-0.308694,-0.284024,-0.261765,0.193381,0.144179,107,0
43213,-2.131999,-1.80992,0.544798,0.431819,-0.714176,0.248286,2.548084,-0.298166,0.212803,-1.890368,-1.100376,-0.48558,-0.173707,-2.11169,-0.949962,0.419251,0.721706,0.693485,-0.502112,1.654527,0.356546,0.032728,1.267115,-0.253875,0.56369,0.458068,-0.351005,-0.035576,676.16,0
153564,-0.975238,-0.098855,0.750705,-3.097514,-0.637472,-0.438358,-0.388041,0.483444,-2.144771,0.414618,-1.876754,-1.962479,-1.063668,0.003136,-0.623067,-0.166519,0.426348,0.281804,-0.577754,-0.343503,-0.207473,-0.390102,-0.31615,0.409151,0.810784,-0.114836,0.120609,0.025684,20,0
57773,1.228847,0.148787,0.017609,0.606812,-0.163894,-0.736952,0.170562,-0.105074,0.072189,-0.029799,-0.293373,-0.351047,-1.174507,0.681694,1.174276,-0.236016,0.059512,-0.788564,-0.4644,-0.208416,-0.040502,-0.11761,-0.020679,0.077545,0.454189,0.400714,-0.044132,0.000912,9.82,0
20887,0.898614,0.033896,-0.083297,1.256326,0.554091,0.702342,0.155668,0.19636,1.160759,-0.518259,1.606342,-2.525493,0.166047,2.428012,1.169788,-1.532341,1.822234,-1.963373,-2.149185,-0.252497,0.031511,0.278743,-0.027337,-0.708803,0.393032,-0.231545,0.011633,0.005579,89.99,0
141882,2.019889,-0.001564,-1.554181,0.741646,0.013831,-1.080603,0.052724,-0.214598,1.171023,-0.638909,-0.86991,-0.105656,-0.961015,-1.008165,-0.206325,-0.281491,0.939375,0.203581,-0.058009,-0.28374,0.017479,0.371263,0.007692,-0.166811,0.242662,-0.132991,0.012654,-0.033125,4,0
143574,-3.101283,-5.115872,-1.297355,2.458662,-1.732492,0.988382,2.205783,-1.134395,-0.336534,-0.774371,0.366771,0.265404,-0.750707,1.063222,0.295675,0.233899,-0.372149,1.055855,0.101244,3.400382,1.899425,-0.999567,-1.847947,-0.341918,0.178198,-0.564849,-0.115296,0.540489,1797.95,0
92374,-2.622637,1.913721,-0.802787,-0.854281,0.399078,-0.671992,0.552332,-0.07161,2.539048,1.82291,1.600627,-1.671949,1.689803,1.184415,-1.58078,0.043015,-0.05815,-0.103184,-0.012149,0.07672,-0.662977,-0.727533,0.469238,-0.501013,-0.147767,0.083192,0.110395,0.050117,8.91,0
141309,-0.801891,-0.762608,-1.879834,-0.327513,1.569677,-1.280827,1.575153,-0.366922,-0.344156,-1.629119,-1.052008,-0.498413,0.603957,-2.156437,0.036801,0.61471,1.324058,0.644092,0.612391,0.961778,0.02264,-0.598733,0.775002,-1.154025,-0.503156,1.135401,-0.108068,0.163632,308.6,0
144875,1.829867,-0.576044,-1.262163,0.118992,-0.067872,-0.424134,0.100697,-0.162534,0.761349,-0.106145,0.430991,1.446187,0.535583,0.165581,-1.005118,-0.194062,-0.555186,-0.060726,0.785004,0.036204,-0.074694,-0.194597,0.044249,-0.455789,-0.04899,-0.091979,-0.044669,-0.051158,110.12,0
6290,0.755949,1.777354,-1.542418,1.815037,1.006936,-1.614255,0.784065,-0.243625,0.629881,-1.398282,3.58572,-2.280934,1.550403,-1.926408,-0.393986,0.93503,3.368297,2.188779,-0.404421,0.068877,-0.230891,-0.184186,0.100912,0.134102,-0.534226,-0.470542,0.229042,0.000614,0.89,0
141262,2.076138,-0.011758,-1.818877,0.392417,0.334182,-0.753274,0.020617,-0.077156,0.831572,-0.322852,-1.034291,-1.039269,-2.075487,-0.417816,0.502199,0.407564,0.593512,-0.077113,0.057866,-0.295519,-0.394477,-1.128765,0.352067,0.260117,-0.324381,0.194278,-0.073897,-0.037332,1.79,0
162295,-0.188029,0.665593,0.456185,-0.359336,0.552894,-1.143853,0.989684,-0.369368,0.338559,0.09842,-1.168229,-0.976467,-1.816199,0.317148,0.066251,-0.342482,-0.238774,-0.461925,0.49306,-0.056715,-0.263329,-0.486355,0.058497,-0.01963,-1.076799,0.120729,0.11938,0.038872,1.78,0
147563,1.814483,-0.666608,-0.638944,0.017068,-0.495175,-0.237092,-0.373083,0.008468,0.975686,-0.085485,0.577934,1.233617,0.425846,0.118991,-0.029338,0.512266,-0.924125,0.274172,0.506361,0.025345,-0.159088,-0.550789,0.250871,-0.511626,-0.501392,-0.326062,-0.015376,-0.034806,100.75,0
164688,1.94855,-1.733749,0.392864,-0.039242,-1.752232,1.077548,-1.917777,0.374815,1.617379,0.439111,-2.933592,0.108443,0.334114,-1.519521,-1.562666,-1.342387,-0.004736,1.600214,-0.156187,-0.46115,-0.321755,-0.027316,0.074187,-0.951884,-0.391352,0.796958,0.054,-0.030812,75,0
128462,2.180196,-1.659835,-0.911615,-1.622924,-1.385983,-0.386397,-1.275022,-0.029063,-1.175714,1.738089,0.088453,-0.759545,-0.550036,-0.120806,-0.678273,-0.115831,0.107079,0.729777,0.272218,-0.379939,-0.119968,-0.003052,0.152559,-0.537223,-0.271025,-0.169762,0.001193,-0.055085,64,0
120307,-2.326967,2.793897,-1.342388,4.447777,-0.660501,0.105209,-0.432288,1.77331,-2.387589,1.931392,-0.148692,-0.129557,-1.170738,2.026327,-0.503393,-0.117011,0.932519,0.690546,1.278086,0.146088,0.446419,1.135112,-0.234196,0.038465,0.021029,0.700905,0.262219,0.104758,37.93,0
148676,-0.561238,1.507243,-0.409761,-0.830845,1.006695,-1.605187,1.727077,-0.554291,-0.492332,-0.061879,-0.626312,0.21399,0.508053,0.48669,0.195143,-0.952936,-0.193561,-0.446037,0.449361,0.191107,0.179423,0.782468,-0.434683,0.126846,0.382435,0.286337,0.298891,0.250695,3.78,0
62460,-0.962131,0.446427,3.053358,0.592846,-0.095159,1.324681,-0.207478,0.559482,-0.044345,-0.542504,-0.511964,0.92938,0.628913,-1.229657,-2.980712,0.868985,-0.792166,0.246942,-0.412052,-0.022298,-0.028659,0.143298,-0.410966,-0.410093,0.371322,0.942296,0.005159,0.046679,14.74,0
82721,-0.368149,0.989924,1.149456,-0.118585,0.13895,-0.483512,0.557112,0.148635,-0.48571,-0.318568,1.026016,-0.024165,-0.893273,-0.056015,0.325614,0.721986,-0.305719,0.586581,0.327284,0.083439,-0.24202,-0.717921,-0.0438,-0.075648,-0.178172,0.077886,0.233182,0.082997,8.73,0
73001,1.214132,0.271087,-0.292709,0.880706,0.287801,-0.252426,0.24639,0.04923,-0.25847,0.221705,0.97054,-0.035616,-1.775598,1.112223,0.446605,-0.136549,-0.305715,-0.005376,-0.186306,-0.277174,0.040439,0.092159,-0.147433,-0.334491,0.735434,-0.25798,-0.006837,-0.009787,0.89,0
113635,1.557266,-0.358218,-2.001823,1.052315,-0.116537,-1.414099,0.461247,-0.247624,0.621483,-0.974455,1.783666,0.705384,-0.976859,-1.704917,-0.842408,0.137786,1.662843,0.859247,-0.079118,0.16198,0.024624,-0.136133,-0.04223,0.366447,-0.013229,-0.367457,-0.025988,0.022031,203.39,0
62324,1.062059,0.023587,0.466927,1.352126,-0.290867,0.015643,-0.060456,0.163867,0.150205,0.059364,1.19135,0.809758,-1.143126,0.45809,-0.708041,-0.540844,0.138544,-0.434393,-0.156077,-0.195862,-0.032998,0.007839,-0.059009,0.221593,0.567176,-0.342336,0.026082,0.010041,31.61,0
54933,0.957876,-0.331326,1.433763,1.087563,-1.09995,0.353754,-0.891754,0.394251,0.539312,0.061292,1.491192,0.622093,-0.666546,0.237308,1.206934,0.649655,-0.619277,0.685504,-0.947414,-0.0727,0.369415,0.968904,-0.066367,0.21422,0.193133,-0.257737,0.074651,0.039736,61.98,0
171333,-2.906511,3.249444,-2.913123,-1.733944,0.350176,-1.466338,0.873563,0.577949,1.526782,2.296864,-2.12606,-0.911805,-1.499486,0.764447,0.157487,-0.331343,-0.507568,0.04127,-0.010918,0.87146,-0.14055,0.475094,-0.184767,-1.031914,0.232509,0.092231,0.168012,-0.33703,2.31,0
78523,-0.654213,1.452163,0.803815,0.008158,-0.012728,-0.808009,0.417855,0.31598,-0.702021,-0.765757,-0.495864,0.538327,1.324133,-0.350217,0.762267,0.558311,-0.015385,-0.116146,0.032235,0.085621,-0.232517,-0.677832,-0.016671,0.002669,-0.05182,0.092984,0.126923,0.034028,3.87,0
111933,-0.848881,1.490004,-1.380727,0.75545,2.024201,1.24694,0.67656,0.817075,-0.970513,-0.672079,1.068721,0.21013,-0.922037,-0.38031,0.025137,-1.120903,1.952945,-0.288755,-0.0707,-0.144452,0.16804,0.718479,-0.052588,-0.861411,-0.117472,-0.308701,0.26133,0.17225,10.45,0
7190,-1.497176,1.969503,2.560467,3.022849,-0.869732,1.039313,-1.073949,-0.868342,0.018038,0.333864,2.007231,-1.346591,2.66283,1.482793,-0.688581,0.227966,0.885832,1.086714,0.724826,-0.130799,1.607477,0.105527,-0.037517,0.499315,0.163669,0.352317,0.309273,0.081429,12.73,0
51943,-1.615644,-0.72106,1.737204,-2.264825,-1.085611,-1.014283,-0.415944,-0.047601,-2.322684,0.837405,-0.574964,-0.793452,1.009025,-0.583079,0.200118,0.027563,0.221466,-0.080674,-0.7131,-0.515021,-0.35559,-0.68526,-0.453848,0.369074,0.062558,-0.547579,-0.29049,-0.432106,77,0
131041,2.159683,-1.794647,0.045193,-1.386257,-2.230871,-0.580757,-1.795971,0.024388,-0.464547,1.519496,-1.235603,-1.353528,-0.586046,-0.603841,0.425257,0.038081,0.327458,0.460332,-0.40191,-0.421145,-0.122424,0.035625,0.336358,-0.018831,-0.620195,-0.258082,0.048307,-0.025225,53,0
85852,-2.032573,0.259154,0.456792,0.957035,0.367981,-0.542025,0.406536,0.003693,-0.392138,0.637808,0.901804,0.538905,0.036148,0.471561,0.49896,0.067969,-0.538846,0.652074,0.856564,-0.272974,0.066487,0.4477,-0.668556,0.076754,-0.314934,-0.393526,-0.241617,-0.107878,79.99,0
32828,0.601467,-0.972097,-0.836823,0.28586,-0.246023,-0.97189,1.018488,-0.529431,-0.321948,-0.294556,-0.495212,0.58342,1.248533,0.323592,0.726028,0.053448,-0.389045,-0.581644,0.174343,0.80538,0.168925,-0.323254,-0.5056,0.017159,0.509378,1.056221,-0.18121,0.056364,399,0
134805,1.542588,-1.728175,-1.711717,-0.603589,-0.841364,-1.251088,0.251299,-0.593115,-0.75366,0.679081,-0.466769,0.019799,1.487459,-0.135134,0.241552,0.888164,0.067937,-1.360007,0.32418,0.770728,0.658626,1.17419,-0.349453,0.088894,0.122522,0.028344,-0.098458,-0.001559,370.2,0
30359,-0.574195,0.08699,-0.086064,0.747603,1.137108,4.81382,-0.417345,1.603915,0.347508,-0.758783,-1.335348,0.470676,-0.290843,-0.334797,-1.485218,-0.800246,0.49958,-0.075508,1.893598,0.317855,-0.273816,-0.884486,0.414803,0.976896,-0.018185,-0.458084,-0.045468,-0.019679,165.9,0
164391,-1.549454,0.381259,0.984844,-2.347302,-0.46815,-1.13963,0.054804,0.335513,-1.115888,-0.131482,-1.068209,-1.608059,-1.534925,0.34949,0.205312,1.595849,0.11358,-1.582476,0.07033,-0.098947,-0.246224,-1.149166,-0.169181,-0.189647,0.28197,-0.652597,-0.128915,0.014764,28.75,0
60158,-0.134994,-0.426896,1.091935,-2.356102,-0.616781,0.529769,0.13016,-0.145615,-2.420407,1.422629,0.536123,-1.108548,-0.087362,-0.318471,0.036078,-0.440699,0.149198,0.487347,0.173282,-0.253561,-0.119588,0.155773,-0.134362,-0.847861,-0.414168,-0.26771,-0.098982,-0.121928,86,0
47856,-0.906682,-0.694438,0.728498,-2.794776,1.475732,3.669262,-0.467976,1.0058,-1.256449,-0.203711,-0.30324,-1.140632,0.197926,-0.44078,0.749532,1.960844,-0.655799,-0.259782,0.105781,0.56297,0.470419,0.780006,-0.098583,1.020949,0.658807,-0.117228,0.005344,0.073421,134.99,0
65617,-1.22356,-0.616085,2.391712,-1.618031,-0.303234,-0.701199,0.103205,-0.08982,-1.035075,0.152959,0.176184,-0.60428,0.476633,-0.73395,0.659253,1.01151,0.174171,-1.529413,-0.703061,0.642987,0.405956,1.031523,-0.019859,0.418614,0.46185,-0.194119,0.088336,-0.07965,103,0
109858,2.062265,-0.042404,-1.484463,0.171126,0.501002,-0.2401,-0.107389,-0.130139,1.923831,-0.285663,1.436313,-2.064749,0.899003,2.242114,-0.372713,0.00559,-0.123719,1.028476,-0.002288,-0.301517,0.134278,0.716663,-0.024008,0.161934,0.314879,-0.475875,-0.029465,-0.070088,1,0
24510,1.111137,0.058045,0.017382,1.249269,0.478713,0.871117,-0.107408,0.13076,1.436603,-0.338845,1.0135,-1.834505,1.332229,1.698908,-1.406712,-0.194397,0.339366,0.219333,0.145128,-0.103106,-0.250881,-0.396494,-0.247106,-1.195331,0.737363,-0.30069,-0.003573,-0.004416,58,0
82315,-0.140878,0.911272,-0.617004,0.418684,2.879147,3.528229,0.729969,0.548171,-1.020093,-0.236261,0.258407,-0.690132,-0.083004,-0.689087,1.829592,-0.214683,0.526074,1.003816,1.718743,0.496369,-0.056014,-0.15145,-0.187753,0.914597,0.163336,-0.164597,-0.022504,-0.071576,66.45,0
65933,-1.934129,2.119224,-0.35714,-0.176882,-0.637701,-0.722387,-0.29624,1.15413,0.102688,-0.004947,-1.496451,-0.719912,-1.047937,0.344683,1.081409,0.924251,0.162186,0.354291,0.133236,0.169968,-0.353637,-1.044698,0.033944,-0.558246,0.0963,0.120362,0.023189,-0.162512,8.9,0
59117,1.155614,0.135104,0.34774,0.591962,-0.382129,-0.436274,-0.209526,0.168829,0.021243,-0.106398,1.735674,0.141437,-1.670973,0.2991,0.823269,0.40566,0.196492,-0.103508,-0.331721,-0.221575,-0.215437,-0.709304,0.193036,0.135861,0.026817,0.100007,-0.021533,0.015432,1.29,0
111097,2.09492,-0.029576,-1.458672,0.325489,0.323692,-0.658565,-0.04039,-0.253578,2.260892,-0.437862,-0.235386,-3.012709,0.385009,2.168176,0.380533,-0.204619,0.210606,0.55799,-0.340562,-0.353913,0.085156,0.582884,0.012588,0.339348,0.306925,-0.465148,-0.029217,-0.059727,1,0
126511,-0.143173,0.938428,1.542034,3.139691,0.307698,0.613951,-0.001067,0.335556,-1.072815,1.195267,0.119485,-0.169506,-0.779769,-0.00516,-1.408235,1.107171,-0.981868,0.696351,-1.276522,-0.278812,0.385218,1.101783,-0.036595,-0.013081,-0.917001,-0.010986,0.033441,0.111251,0,0
155181,2.08012,0.332455,-2.200165,0.886572,1.20888,-0.486131,0.746705,-0.344142,-0.456312,0.513158,0.199876,0.932075,0.722177,0.804583,-0.478861,-0.010168,-1.048884,0.227993,0.214094,-0.1885,0.123523,0.472591,-0.160708,-1.075858,0.588748,-0.438089,-0.030262,-0.08187,10.64,0
83692,-0.491739,0.929526,1.363528,0.673551,0.183064,-0.237962,0.527734,0.150078,-0.613016,0.119292,0.784371,0.025171,-0.824575,0.601797,0.570376,0.121652,-0.546499,0.802561,0.83242,0.170573,0.048456,0.159318,-0.120501,-0.025853,-0.18559,-0.393684,0.387181,0.199942,20,0
157995,1.96532,-0.604377,-1.736744,-0.678322,1.815618,3.779256,-1.09948,1.02682,1.120536,-0.148221,-0.041026,0.553902,-0.045578,0.157777,1.069055,0.119232,-0.629752,-0.318908,-0.201248,-0.142166,-0.18036,-0.490729,0.409368,0.657382,-0.391701,-0.601767,0.053988,-0.036698,10,0
79394,-0.33912,1.101021,1.2867,0.066279,-0.011275,-0.997998,0.674749,-0.045581,-0.32175,-0.496175,-0.292948,-0.334485,-0.363644,-0.333665,0.946463,0.404583,0.036297,-0.080425,-0.087706,0.079746,-0.270118,-0.728383,-0.012414,0.321264,-0.177555,0.07351,0.243009,0.097156,1.79,0
136374,1.997244,-0.487663,-0.086279,0.333906,-0.691838,0.090731,-0.916367,0.125837,1.376313,-0.044445,-1.094024,0.473998,0.56626,-0.469543,0.540807,0.61854,-0.68234,0.026119,-0.173929,-0.136588,-0.016034,0.130381,0.328129,0.605998,-0.502718,0.332312,-0.004497,-0.031509,5.49,0
113026,-2.662981,-2.192943,-0.448576,-1.546167,5.050818,2.083664,-0.495114,1.023764,-0.450342,-1.052566,-0.190644,-0.064789,-0.284746,0.65783,0.715372,-0.105657,-0.778413,0.093675,-0.938758,0.871251,0.541878,0.454655,0.186668,0.707467,1.322858,-0.046131,-0.127679,0.09105,151.33,0
126567,-1.554453,1.125224,1.152591,-0.369435,-0.295275,-0.334217,0.160742,0.028844,0.859962,-0.03583,-0.994713,0.416391,0.637432,-0.492424,0.388474,-0.32142,-0.316735,0.21967,0.133535,-0.139431,0.311648,1.135585,-0.169613,0.036729,0.01526,-0.168221,-0.670846,-0.029627,2.79,0
112060,-2.284095,0.950842,2.421164,0.165229,-1.558691,1.907963,-1.308283,0.951898,0.929724,1.932966,-0.270055,0.82666,0.281081,-1.665671,-1.890269,-2.172603,0.391996,2.134843,0.305418,0.244935,-0.396303,0.340093,-0.371409,0.691552,0.592366,-0.290705,-0.135277,-0.374416,15,0
70583,1.398964,-0.726036,0.625784,-0.813017,-1.107152,-0.239327,-1.009595,-0.023114,-0.363984,0.596936,-1.044817,-0.835221,0.60576,-0.523332,1.16247,1.719374,-0.256674,-0.593768,0.532533,0.163725,0.33879,0.904568,-0.223375,-0.39479,0.537501,-0.000054,0.033944,0.020875,29.95,0
42711,1.182664,0.402952,0.739331,2.581814,-0.151188,0.080283,-0.065928,0.042726,-0.204323,0.530908,-1.375273,-0.127773,-0.285979,-0.083185,-0.567008,0.43413,-0.404067,-0.483761,-0.394066,-0.167152,-0.324042,-0.840923,0.024748,-0.153965,0.431396,-0.148074,0.006036,0.02143,7.8,0
138858,-0.880547,1.707432,-1.975333,0.220638,0.743104,-1.823338,0.254357,0.412403,-0.437338,-1.907667,-0.30108,0.034281,0.673875,-2.157319,0.764359,0.853603,2.053751,1.497413,-0.375409,-0.335284,0.306356,0.735502,-0.326218,-0.291226,-0.364462,-0.173252,-0.268535,-0.065126,1,0
27703,-2.666521,-2.308701,2.954835,2.437758,2.235584,-1.106899,-1.926991,0.598965,0.556912,-0.457501,-0.84312,1.049273,0.048138,-0.687278,-1.245998,-1.823048,1.348928,-1.113834,1.26941,0.775468,-0.095215,-0.651035,0.411191,0.414283,0.30728,-0.3489,0.057365,0.147164,5.69,0
124814,2.026966,-0.10085,-0.928838,0.501349,-0.35249,-1.353781,0.130429,-0.292552,0.621506,0.084835,-0.485434,0.204685,-0.706456,0.442829,0.137963,-0.236786,-0.05938,-0.990866,-0.05807,-0.28712,-0.267458,-0.666196,0.400144,0.331568,-0.385807,0.180858,-0.071713,-0.058288,1.98,0
40539,0.949765,-0.6435,0.285558,-0.34867,-0.568436,-0.020262,-0.229153,0.096413,0.11685,-0.144598,1.427013,0.879568,0.146711,0.33755,0.831436,0.485728,-0.42644,-0.324802,0.088003,0.238811,-0.001754,-0.330937,-0.036999,-0.220056,-0.0728,1.270028,-0.11272,0.012917,147.9,0
112522,2.071668,0.090255,-1.788327,0.392291,0.433862,-0.802661,0.1534,-0.196276,0.589601,-0.364672,-0.804078,-0.205825,-0.473287,-0.739455,0.279681,0.389513,0.449236,-0.185745,0.113309,-0.172475,-0.377037,-1.023627,0.32092,0.363784,-0.259059,0.182475,-0.067967,-0.031996,8.98,0
132368,-0.759901,-0.274367,-3.383126,-0.31556,0.153328,0.375158,3.372009,-0.11907,-1.074708,-0.66953,-0.152056,0.825904,0.85102,1.188201,-1.201455,-0.632571,-0.607745,0.5969,0.671492,1.175739,0.885421,1.747665,1.229492,-0.177004,-0.69462,-0.155794,0.235516,0.36307,591.06,0
154963,2.0665,0.077174,-1.684003,0.453204,0.262183,-0.967523,0.10998,-0.177853,0.661185,-0.344617,-0.671944,-0.431494,-1.104654,-0.609121,0.323989,0.340386,0.576717,-0.200053,0.021751,-0.232596,-0.370951,-1.02006,0.366165,0.607145,-0.310882,0.169099,-0.070127,-0.031841,1.98,0
83672,1.383838,-1.068465,0.820236,-1.229385,-1.838552,-1.06137,-0.940633,-0.26298,-1.910425,1.362796,0.025228,-0.232831,1.423354,-0.53716,0.633893,-0.321099,0.491482,-0.295532,-0.384459,-0.172374,-0.306474,-0.600001,0.164855,0.694352,0.10161,-0.439062,0.040185,0.043902,63,0
150177,2.004061,-0.11268,-1.796627,0.280684,0.481633,-0.612707,0.36751,-0.172441,0.40143,0.100525,0.756662,0.816287,-0.847745,0.792046,-0.859973,-0.623523,-0.260341,-0.13095,0.451974,-0.243229,0.052529,0.267498,0.059661,0.715538,0.30689,-0.270583,-0.04833,-0.068543,19.99,0
156780,2.132762,-0.950364,-1.037622,-1.128668,-0.459604,-0.030797,-0.809744,0.085458,-0.32751,0.887663,0.572701,-0.16757,-0.491754,0.051486,-0.498662,1.386454,-0.109895,-1.252282,1.23722,0.001604,-0.246827,-0.875429,0.444922,0.145006,-0.530275,-0.695656,-0.022238,-0.05069,29.95,0
164306,-0.559809,-0.575157,0.19166,-1.142797,1.667709,1.492234,0.52792,0.444569,0.515178,-0.733372,0.31152,-0.290749,-2.247314,0.411237,-0.23985,-0.895164,0.11798,-0.846466,-0.357738,0.06234,-0.037267,-0.148306,0.134585,-1.005686,0.02411,-0.02553,-0.21408,-0.262724,97.9,0
162188,0.072634,0.864726,-0.65212,-0.329619,0.907783,-0.91109,0.838994,-0.065506,-0.126991,-0.584457,0.718279,-0.031429,-0.687186,-0.533701,0.087409,0.362819,0.08197,1.399578,0.24007,0.061071,0.295073,0.994659,-0.204822,-0.491142,-0.315329,-0.132674,0.372417,0.178415,16.95,0
39494,-0.291557,0.448043,0.644496,-1.097948,0.122695,-0.150162,0.517346,-0.196339,-1.626959,0.509495,-1.744016,-2.144674,-0.813404,0.148063,1.073017,0.708603,0.365672,-0.63587,2.336138,0.22581,0.199589,0.440711,-0.598014,-0.975397,0.740056,0.220144,-0.084068,0.02885,39,0
163441,2.078239,0.144335,-1.729059,0.406886,0.426321,-0.854552,0.173452,-0.223779,0.522796,-0.373312,-0.643926,0.04062,-0.092476,-0.814488,0.227381,0.339816,0.46357,-0.269833,0.074065,-0.164431,-0.369914,-0.968218,0.335007,0.477426,-0.256684,0.175501,-0.063895,-0.031313,1.98,0
43541,-0.435919,0.665508,2.404039,0.316055,-0.812673,-0.31229,0.120415,0.039649,0.28677,-0.592801,-0.440268,0.690347,0.772099,-0.709241,-0.121518,-0.070076,-0.099511,-0.28974,-0.026355,-0.026819,0.025363,0.227148,-0.071124,0.775953,-0.207607,0.240798,-0.081637,0.032374,17.9,0
73,1.148187,0.085837,0.120702,1.126665,0.214711,0.537381,-0.049989,0.186175,0.111781,0.046609,0.507647,0.86954,-0.322736,0.269322,-0.717472,-0.313732,-0.223905,-0.227786,0.179132,-0.148395,-0.091112,-0.095475,-0.16675,-0.653433,0.71302,-0.288035,0.031507,0.000372,19.77,0
83822,-0.653304,0.132758,2.691836,0.332514,0.287652,0.391244,0.004517,-0.503995,0.678683,0.681743,-0.190547,-0.130467,0.924604,-1.111379,2.246036,-0.134475,-0.532322,0.159212,0.364771,0.152554,0.190538,1.196255,-0.385197,-0.17678,-0.76513,0.579584,-0.65765,-0.491388,6.51,0
